0.2	0.13153450035360345
0.20500000000000002	0.1815614408434668
0.21000000000000002	0.21449332796680712
0.21500000000000002	0.23858314798678645
0.22	0.2570960271955994
0.225	0.27175016367155813
0.23	0.2835864955637287
0.23500000000000001	0.2932911416590063
0.24000000000000002	0.30134233408360506
0.245	0.3080868570199011
0.25	0.31378367785648836
0.255	0.3186306176759143
0.26	0.32278153246056235
0.265	0.32635784807981116
0.27	0.3294565663115
0.275	0.33215597495877003
0.28	0.3345198138251895
0.28500000000000003	0.3366003727851453
0.29000000000000004	0.3384408336044524
0.29500000000000004	0.34007706521623277
0.30000000000000004	0.3415390169919159
0.305	0.34285181174121415
0.31	0.34403661137481895
0.315	0.34511130837273646
0.32	0.3460910823437083
0.325	0.34698885109428423
0.33	0.34781563849427594
0.335	0.34858087620009454
0.34	0.3492926524219467
0.345	0.34995791801419535
0.35	0.3505826579659107
0.355	0.3511720346844529
0.36	0.35173050816588786
0.365	0.3522619371361591
0.37	0.35276966445609365
0.375	0.3532565894598236
0.38	0.3537252294015418
0.385	0.3541777717907496
0.39	0.35461611907940715
0.395	0.3550419269089222
0.4	0.35545663691788665
0.405	0.3558615049429212
0.41000000000000003	0.35625762530720095
0.41500000000000004	0.35664595177812564
0.42000000000000004	0.35702731568240215
0.42500000000000004	0.35740244158973833
0.43000000000000005	0.35777196091239893
0.43500000000000005	0.35813642371463567
0.44	0.3584963089815532
0.445	0.3588520335597427
0.45	0.35920395995074467
0.455	0.35955240311207864
0.46	0.3598976363983462
0.465	0.36023989675610246
0.47000000000000003	0.3605793892702369
0.47500000000000003	0.3609162911460357
0.48000000000000004	0.36125075519954075
0.48500000000000004	0.36158291291895267
0.49	0.36191287715138487
0.495	0.3622407444620402
0.5	0.36256659720667095
0.505	0.3628905053528417
0.51	0.36321252808090815
0.515	0.36353271519165775
0.52	0.36385110834411966
0.525	0.36416774214408615
0.53	0.3644826451013049
0.535	0.36479584047107055
0.54	0.36510734699399827
0.545	0.3654171795460699
0.55	0.3657253497095712
0.5549999999999999	0.36603186627425
0.56	0.36633673567690345
0.565	0.3666399623866188
0.5700000000000001	0.366941549242035
0.575	0.36724149774623255
0.5800000000000001	0.3675398083242074
0.585	0.367836480547294
0.5900000000000001	0.3681315133284005
0.595	0.36842490509146736
0.6000000000000001	0.3687166539181628
0.605	0.3690067576744871
0.6100000000000001	0.3692952141196455
0.615	0.3695820209992794
0.62	0.36986717612490877
0.625	0.3701506774412259
0.63	0.3704325230826937
0.635	0.3707127114207358
0.64	0.37099124110266274
0.645	0.3712681110833421
0.65	0.3715433206505164
0.655	0.3718168694445568
0.66	0.372088757473364
0.665	0.37235898512303695
0.67	0.37262755316486706
0.675	0.3728944627591437
0.6799999999999999	0.3731597154562104
0.685	0.3734233131951533
0.69	0.3736852583004623
0.6950000000000001	0.3739455534769664
0.7	0.37420420180330854
0.7050000000000001	0.37446120672419686
0.71	0.37471657204163134
0.7150000000000001	0.3749703019053003
0.72	0.37522240080229524
0.7250000000000001	0.3754728735462933
0.73	0.3757217252663235
0.7350000000000001	0.3759689613952322
0.74	0.376214587657936
0.7450000000000001	0.37645861005954645
0.75	0.3767010348734391
0.7550000000000001	0.3769418686293268
0.76	0.3771811181013893
0.7650000000000001	0.3774187902965097
0.77	0.3776548924426499
0.7750000000000001	0.37788943197740377
0.78	0.3781224165367518
0.7849999999999999	0.3783538539440435
0.79	0.3785837521992228
0.7949999999999999	0.3788121194683161
0.8	0.3790389640731932
0.8049999999999999	0.37926429448160587
0.81	0.37948811929752274
0.815	0.37971044725175124
0.8200000000000001	0.37993128719286107
0.825	0.38015064807840293
0.8300000000000001	0.3803685389664261
0.835	0.38058496900729333
0.8400000000000001	0.38079994743578904
0.845	0.38101348356351855
0.8500000000000001	0.3812255867715959
0.855	0.3814362665036106
0.8600000000000001	0.3816455322588756
0.865	0.38185339358594195
0.8700000000000001	0.3820598600763829
0.875	0.3822649413588353
0.8800000000000001	0.38246864709329453
0.885	0.38267098696564994
0.8900000000000001	0.38287197068246864
0.895	0.38307160796600304
0.9000000000000001	0.38326990854942666
0.905	0.3834668821722884
0.9099999999999999	0.38366253857617727
0.915	0.38385688750059077
0.9199999999999999	0.38404993867900206
0.925	0.38424170183511563
0.9299999999999999	0.38443218667931167
0.935	0.38462140290526015
0.94	0.38480936018671563
0.9450000000000001	0.38499606817446835
0.95	0.385181536493459
0.9550000000000001	0.38536577474004663
0.96	0.3855487924794191
0.9650000000000001	0.38573059924314973
0.97	0.38591120452688943
0.9750000000000001	0.3860906177881829
0.98	0.38626884844441983
0.9850000000000001	0.3864459058708992
0.99	0.3866217993990111
0.9950000000000001	0.3867965383145299
1.	0.3869701318560137
